time,open,high,low,close,tick_volume,spread,real_volume
2023-06-23 23:00:00,30902.29,30907.74,30828.88,30874.28,2706,492,0
2023-06-23 23:15:00,30874.65,30902.68,30828.46,30868.23,2044,726,0
2023-06-23 23:30:00,30867.64,30887.79,30802.23,30863.33,1896,792,0
2023-06-23 23:45:00,30862.45,30955.15,30855.04,30927.75,1535,788,0
2023-06-24 00:45:00,30797.99,30798.5,30575.38,30662.9,3041,342,0
2023-06-24 01:00:00,30662.97,30662.97,30511.29,30649.79,1662,792,0
2023-06-24 01:15:00,30650.29,30653.04,30467.3,30560.04,2859,663,0
2023-06-24 01:30:00,30547.59,30669.24,30547.59,30644.29,2579,742,0
2023-06-24 01:45:00,30644.29,30682.24,30639.73,30666.29,2332,580,0
2023-06-24 02:00:00,30666.29,30683.54,30638.73,30644.29,1207,792,0
2023-06-24 02:15:00,30644.04,30659.29,30591.23,30601.82,1492,592,0
2023-06-24 02:30:00,30601.77,30661.22,30582.69,30633.68,1501,767,0
2023-06-24 02:45:00,30623.71,30710.79,30541.73,30707.79,2277,417,0
2023-06-24 03:00:00,30707.79,30721.69,30622.91,30676.47,2651,792,0
2023-06-24 03:15:00,30676.16,30677.69,30554.73,30598.29,2073,572,0
2023-06-24 03:30:00,30599.04,30636.29,30507.29,30589.29,2694,417,0
2023-06-24 03:45:00,30589.29,30600.04,30462.79,30494.26,2372,492,0
2023-06-24 04:00:00,30496.79,30570.19,30455.63,30555.62,2449,706,0
2023-06-24 04:15:00,30555.62,30561.04,30478.12,30490.04,2089,767,0
2023-06-24 04:30:00,30490.04,30562.79,30405.62,30544.76,2339,728,0
2023-06-24 04:45:00,30544.29,30641.54,30527.77,30623.29,2361,688,0
2023-06-24 05:00:00,30613.99,30642.47,30577.34,30627.29,1676,792,0
2023-06-24 05:15:00,30627.04,30676.46,30609.77,30653.79,2236,467,0
2023-06-24 05:30:00,30653.29,30803.54,30642.17,30789.29,2788,792,0
2023-06-24 05:45:00,30789.29,30789.29,30717.84,30772.29,1820,792,0
2023-06-24 06:00:00,30773.29,30780.29,30713.01,30765.29,1651,640,0
2023-06-24 06:15:00,30766.79,30782.79,30730.18,30766.28,1442,567,0
2023-06-24 06:30:00,30759.12,30792.79,30720.35,30758.29,1490,792,0
2023-06-24 06:45:00,30756.29,30767.04,30723.31,30740.54,2320,633,0
2023-06-24 07:00:00,30740.79,30746.78,30661.44,30697.79,2513,442,0
2023-06-24 07:15:00,30697.79,30767.79,30689.18,30738.33,2217,667,0
2023-06-24 07:30:00,30740.87,30763.69,30717.09,30726.29,1308,342,0
2023-06-24 07:45:00,30726.29,30750.44,30710.29,30722.11,1554,442,0
2023-06-24 08:00:00,30722.11,30769.5,30686.58,30757.29,2071,777,0
2023-06-24 08:15:00,30759.29,30771.38,30735.79,30748.61,1745,792,0
2023-06-24 08:30:00,30748.61,30759.47,30708.3,30713.54,1729,781,0
2023-06-24 08:45:00,30713.54,30752.9,30704.43,30743.36,1634,792,0
2023-06-24 09:00:00,30743.45,30744.79,30681.0,30683.54,1742,792,0
2023-06-24 09:15:00,30683.54,30702.04,30647.14,30682.29,1995,792,0
2023-06-24 09:30:00,30682.29,30723.28,30678.67,30716.54,1688,642,0
2023-06-24 09:45:00,30711.23,30741.19,30684.95,30714.79,1839,792,0
2023-06-24 10:00:00,30710.51,30711.29,30656.51,30681.79,1770,792,0
2023-06-24 10:15:00,30681.19,30708.78,30645.48,30702.54,1022,792,0
2023-06-24 10:30:00,30702.54,30710.0,30599.78,30612.08,2058,792,0
2023-06-24 10:45:00,30612.27,30640.81,30557.66,30580.04,2436,777,0
2023-06-24 11:00:00,30575.29,30648.79,30570.7,30645.54,1979,492,0
2023-06-24 11:15:00,30645.54,30666.48,30609.38,30611.79,1807,442,0
2023-06-24 11:30:00,30611.01,30622.54,30563.4,30583.04,2611,561,0
2023-06-24 11:45:00,30584.29,30632.63,30562.38,30617.04,2385,488,0
2023-06-24 12:00:00,30616.01,30627.05,30585.18,30588.19,1962,505,0
2023-06-24 12:15:00,30587.24,30637.74,30587.24,30620.6,1866,642,0
2023-06-24 12:30:00,30620.6,30633.93,30579.82,30601.7,2144,589,0
2023-06-24 12:45:00,30601.66,30657.66,30587.4,30632.29,1619,490,0
2023-06-24 13:00:00,30631.87,30667.79,30610.01,30661.04,2322,517,0
2023-06-24 13:15:00,30660.73,30731.79,30645.98,30727.32,1923,479,0
2023-06-24 13:30:00,30727.32,30729.62,30690.76,30726.53,1677,792,0
2023-06-24 13:45:00,30724.29,30759.17,30720.03,30757.06,1438,793,0
2023-06-24 14:00:00,30756.23,30757.02,30700.01,30719.85,1785,792,0
2023-06-24 14:15:00,30719.6,30719.6,30664.97,30693.54,1897,691,0
2023-06-24 14:30:00,30694.04,30698.19,30668.1,30671.04,697,753,0
2023-06-24 14:45:00,30670.26,30697.63,30661.82,30688.29,1967,705,0
2023-06-24 15:00:00,30688.7,30696.79,30656.55,30680.54,2563,792,0
2023-06-24 15:15:00,30680.54,30788.37,30657.79,30763.29,2386,624,0
2023-06-24 15:30:00,30763.04,30812.15,30741.91,30772.85,1475,741,0
2023-06-24 15:45:00,30772.16,30774.04,30761.61,30774.04,38,1292,0
2023-06-24 16:00:00,30727.85,30737.16,30672.19,30698.64,2000,792,0
2023-06-24 16:15:00,30698.64,30722.79,30619.88,30629.79,3149,783,0
2023-06-24 16:30:00,30624.03,30683.83,30594.67,30644.29,2783,2292,0
2023-06-24 16:45:00,30644.79,30675.6,30593.15,30655.7,3035,758,0
2023-06-24 17:00:00,30655.2,30684.79,30622.53,30680.57,3079,1059,0
2023-06-24 17:15:00,30681.02,30685.22,30615.04,30652.54,2604,680,0
2023-06-24 17:30:00,30653.04,30729.29,30637.42,30702.54,2803,1292,0
2023-06-24 17:45:00,30700.88,30716.04,30657.28,30706.54,3364,768,0
2023-06-24 18:00:00,30707.04,30720.21,30602.87,30631.85,3214,742,0
2023-06-24 18:15:00,30624.2,30631.82,30538.1,30586.54,2707,1277,0
2023-06-24 18:30:00,30585.54,30588.07,30314.79,30446.35,2941,1792,0
2023-06-24 18:45:00,30446.04,30512.29,30371.9,30417.79,2996,792,0
2023-06-24 19:00:00,30417.79,30465.94,30258.89,30461.32,3210,492,0
2023-06-24 19:15:00,30458.99,30513.27,30443.17,30468.66,2521,642,0
2023-06-24 19:30:00,30468.66,30501.79,30426.81,30441.79,1653,664,0
2023-06-24 19:45:00,30441.79,30529.79,30441.79,30528.19,2988,552,0
2023-06-24 20:00:00,30527.45,30656.29,30513.04,30584.29,2704,588,0
2023-06-24 20:15:00,30584.29,30642.51,30543.43,30584.84,2168,742,0
2023-06-24 20:30:00,30586.79,30593.29,30540.54,30565.04,2717,617,0
2023-06-24 20:45:00,30556.54,30635.04,30556.54,30593.95,2041,564,0
2023-06-24 21:00:00,30593.31,30686.61,30575.21,30680.78,2171,792,0
2023-06-24 21:15:00,30680.78,30708.86,30650.54,30682.79,2107,454,0
2023-06-24 21:30:00,30682.79,30690.61,30629.29,30678.29,1968,792,0
2023-06-24 21:45:00,30676.48,30696.22,30638.01,30648.81,2356,786,0
2023-06-24 22:00:00,30649.31,30697.79,30642.1,30676.73,2755,792,0
2023-06-24 22:15:00,30677.23,30692.79,30648.08,30670.1,2730,601,0
2023-06-24 22:30:00,30670.63,30683.72,30638.8,30667.79,2487,668,0
2023-06-24 22:45:00,30667.54,30672.04,30603.08,30644.54,1779,792,0
2023-06-24 23:00:00,30632.37,30642.03,30578.1,30592.04,1738,777,0
2023-06-24 23:15:00,30592.04,30632.97,30567.59,30600.83,1554,431,0
2023-06-24 23:30:00,30600.83,30609.33,30578.06,30587.84,1040,792,0
2023-06-24 23:45:00,30587.87,30593.94,30496.46,30510.83,1705,258,0
2023-06-25 00:00:00,30453.65,30506.79,30430.77,30432.69,1330,792,0
2023-06-25 00:15:00,30427.99,30553.8,30427.99,30508.08,1440,792,0
2023-06-25 00:30:00,30512.19,30589.07,30490.19,30567.64,796,792,0
2023-06-25 00:45:00,30567.64,30567.64,30495.02,30526.85,1244,675,0
2023-06-25 01:00:00,30525.59,30557.29,30518.29,30555.29,2229,367,0
2023-06-25 01:15:00,30544.29,30571.72,30496.67,30550.54,1804,337,0
2023-06-25 01:30:00,30551.53,30551.73,30493.52,30512.04,1529,429,0
2023-06-25 01:45:00,30512.29,30542.04,30492.29,30530.79,1502,639,0
2023-06-25 02:00:00,30530.66,30575.3,30529.29,30538.62,2111,510,0
2023-06-25 02:15:00,30538.53,30581.04,30528.68,30567.64,2102,792,0
2023-06-25 02:30:00,30569.3,30589.54,30513.29,30528.97,2804,792,0
2023-06-25 02:45:00,30528.97,30565.79,30506.1,30543.91,2983,792,0
2023-06-25 03:00:00,30543.91,30603.12,30511.88,30596.61,2899,792,0
2023-06-25 03:15:00,30594.54,30603.38,30477.42,30484.88,2419,792,0
2023-06-25 03:30:00,30483.26,30542.01,30473.77,30499.79,2129,792,0
2023-06-25 03:45:00,30501.28,30537.04,30493.25,30523.88,2284,509,0
2023-06-25 04:00:00,30523.38,30594.41,30477.09,30572.54,3192,583,0
2023-06-25 04:15:00,30574.15,30646.32,30554.92,30619.5,2866,462,0
2023-06-25 04:30:00,30620.47,30639.82,30603.93,30632.06,2838,746,0
2023-06-25 04:45:00,30631.49,30647.87,30607.12,30618.11,1974,792,0
2023-06-25 05:00:00,30617.77,30643.04,30608.39,30618.93,2473,792,0
2023-06-25 05:15:00,30619.13,30665.32,30612.04,30647.06,2258,747,0
2023-06-25 05:30:00,30646.52,30700.63,30632.82,30663.0,1966,792,0
2023-06-25 05:45:00,30661.58,30684.97,30630.54,30634.28,2422,613,0
2023-06-25 06:00:00,30629.78,30709.33,30629.04,30705.43,2040,792,0
2023-06-25 06:15:00,30693.29,30728.21,30660.73,30709.23,2778,792,0
2023-06-25 06:30:00,30710.4,30741.2,30696.04,30729.02,2472,677,0
2023-06-25 06:45:00,30729.02,30786.03,30709.81,30756.63,2757,792,0
2023-06-25 07:00:00,30755.63,30897.79,30755.63,30876.29,2159,455,0
2023-06-25 07:15:00,30876.29,30957.79,30862.07,30912.94,2378,589,0
2023-06-25 07:30:00,30912.94,31051.79,30912.94,30936.34,2292,678,0
2023-06-25 07:45:00,30936.79,30982.29,30844.47,30898.14,2123,792,0
2023-06-25 08:00:00,30898.14,30956.29,30845.29,30909.46,2452,649,0
2023-06-25 08:15:00,30909.46,30923.37,30837.74,30877.29,2118,776,0
2023-06-25 08:30:00,30877.29,30912.45,30843.67,30905.48,2264,792,0
2023-06-25 08:45:00,30905.48,30916.33,30857.13,30866.33,2121,515,0
2023-06-25 09:00:00,30865.23,30877.39,30759.73,30795.79,3048,713,0
2023-06-25 09:15:00,30795.54,30990.29,30790.48,30945.04,3143,792,0
2023-06-25 09:30:00,30948.45,30967.12,30836.35,30860.26,2514,792,0
2023-06-25 09:45:00,30859.96,30895.29,30809.28,30880.77,2249,792,0
2023-06-25 10:00:00,30880.77,30891.54,30805.55,30825.07,2062,767,0
2023-06-25 10:15:00,30825.07,30828.42,30682.04,30747.1,2590,611,0
2023-06-25 10:30:00,30744.81,30753.72,30695.29,30734.79,1202,792,0
2023-06-25 10:45:00,30735.79,30754.04,30697.29,30747.29,2771,792,0
2023-06-25 11:00:00,30748.04,30783.79,30728.43,30764.54,2673,792,0
2023-06-25 11:15:00,30764.29,30785.08,30715.03,30755.54,2524,592,0
2023-06-25 11:30:00,30754.79,30764.54,30676.89,30695.5,2641,792,0
2023-06-25 11:45:00,30695.5,30777.28,30684.17,30745.54,2630,792,0
2023-06-25 12:00:00,30745.54,30752.79,30688.7,30711.24,2780,792,0
2023-06-25 12:15:00,30711.58,30727.76,30615.06,30643.02,2505,792,0
2023-06-25 12:30:00,30644.74,30691.96,30605.32,30689.79,2411,776,0
2023-06-25 12:45:00,30689.79,30728.37,30674.29,30692.79,2800,792,0
2023-06-25 13:00:00,30692.29,30708.29,30664.73,30666.54,2852,542,0
2023-06-25 13:15:00,30666.04,30676.82,30599.29,30636.93,2654,751,0
2023-06-25 13:30:00,30638.4,30704.65,30602.53,30689.95,2812,0,0
2023-06-25 13:45:00,30689.95,30703.41,30620.0,30629.37,2075,667,0
2023-06-25 14:00:00,30633.86,30653.54,30601.3,30651.42,2141,626,0
2023-06-25 14:15:00,30651.59,30663.03,30607.13,30614.08,2247,792,0
2023-06-25 14:30:00,30614.08,30650.62,30601.29,30635.79,2757,792,0
2023-06-25 14:45:00,30636.11,30726.56,30636.11,30726.54,2228,792,0
2023-06-25 15:00:00,30726.54,30744.04,30689.28,30703.04,2011,547,0
2023-06-25 15:15:00,30703.84,30716.62,30656.12,30697.29,2382,792,0
2023-06-25 15:30:00,30697.29,30704.56,30652.56,30672.83,2756,792,0
2023-06-25 15:45:00,30672.02,30700.2,30638.0,30672.42,2005,598,0
2023-06-25 16:00:00,30671.92,30696.29,30582.95,30612.5,2283,758,0
2023-06-25 16:15:00,30603.79,30667.58,30532.79,30596.44,2801,665,0
2023-06-25 16:30:00,30596.44,30638.79,30521.17,30631.28,2646,792,0
2023-06-25 16:45:00,30631.28,30695.29,30630.77,30683.95,2932,667,0
2023-06-25 17:00:00,30684.78,30739.53,30645.89,30679.75,2393,792,0
2023-06-25 17:15:00,30679.88,30725.92,30646.79,30697.68,2611,751,0
2023-06-25 17:30:00,30696.47,30727.34,30647.57,30654.35,2726,792,0
2023-06-25 17:45:00,30652.93,30669.22,30535.98,30559.79,2988,792,0
2023-06-25 18:00:00,30560.45,30613.52,30468.96,30612.79,3076,792,0
2023-06-25 18:15:00,30612.79,30646.61,30554.61,30585.97,2592,792,0
2023-06-25 18:30:00,30585.97,30613.02,30520.11,30600.19,2362,792,0
2023-06-25 18:45:00,30606.74,30630.54,30561.11,30592.25,2991,792,0
2023-06-25 19:00:00,30590.45,30666.01,30527.83,30554.28,3143,792,0
2023-06-25 19:15:00,30554.95,30584.79,30510.57,30547.79,2707,718,0
2023-06-25 19:30:00,30547.04,30597.29,30516.55,30591.79,3138,664,0
2023-06-25 19:45:00,30591.79,30617.79,30569.67,30603.29,2461,792,0
2023-06-25 20:00:00,30603.29,30624.9,30592.27,30600.35,2229,792,0
2023-06-25 20:15:00,30599.85,30621.29,30562.16,30570.85,2661,544,0
2023-06-25 20:30:00,30570.6,30612.29,30524.21,30527.54,2084,588,0
2023-06-25 20:45:00,30527.7,30563.79,30499.95,30533.87,2331,728,0
2023-06-25 21:00:00,30533.54,30533.78,30351.41,30399.05,3040,635,0
2023-06-25 21:15:00,30399.05,30472.9,30368.54,30413.29,2672,771,0
2023-06-25 21:30:00,30413.12,30467.79,30356.54,30454.41,2989,725,0
2023-06-25 21:45:00,30454.41,30478.79,30446.17,30469.54,2242,792,0
2023-06-25 22:00:00,30469.79,30469.79,30394.83,30413.03,1502,316,0
2023-06-25 22:15:00,30412.02,30449.3,30392.36,30423.59,1348,792,0
2023-06-25 22:30:00,30423.69,30429.8,30330.27,30372.59,1998,792,0
2023-06-25 22:45:00,30372.57,30446.0,30362.77,30436.29,2479,792,0
2023-06-25 23:00:00,30436.29,30536.29,30421.03,30498.39,3201,770,0
2023-06-25 23:15:00,30497.89,30543.79,30482.29,30499.82,2250,559,0
2023-06-25 23:30:00,30499.93,30506.53,30466.44,30469.6,2282,792,0
2023-06-25 23:45:00,30469.6,30471.09,30276.62,30377.45,2317,792,0
2023-06-26 00:00:00,30376.96,30445.69,30337.48,30438.79,1115,792,0
2023-06-26 00:15:00,30439.04,30494.29,30428.76,30481.79,771,792,0
2023-06-26 00:30:00,30481.79,30481.79,30427.9,30440.23,444,777,0
2023-06-26 00:45:00,30440.43,30462.45,30425.38,30457.89,482,793,0
2023-06-26 01:00:00,30457.45,30512.4,30379.66,30508.79,1879,567,0
2023-06-26 01:15:00,30508.79,30556.79,30493.01,30546.04,2077,792,0
2023-06-26 01:30:00,30548.79,30578.46,30512.46,30524.56,1716,501,0
2023-06-26 01:45:00,30524.56,30533.87,30499.77,30506.79,1356,742,0
2023-06-26 02:00:00,30506.47,30513.29,30450.06,30487.73,2445,551,0
2023-06-26 02:15:00,30486.58,30490.82,30438.39,30463.21,2389,792,0
2023-06-26 02:30:00,30463.82,30464.26,30432.73,30450.55,1544,786,0
2023-06-26 02:45:00,30450.71,30478.2,30440.27,30468.37,1707,792,0
2023-06-26 03:00:00,30468.49,30544.79,30407.06,30415.11,2500,792,0
2023-06-26 03:15:00,30415.11,30565.79,30402.1,30501.41,2717,666,0
2023-06-26 03:30:00,30500.98,30546.29,30472.24,30516.67,2050,792,0
2023-06-26 03:45:00,30516.67,30539.01,30396.29,30402.91,2131,792,0
2023-06-26 04:00:00,30401.85,30417.18,29988.79,30165.74,3004,792,0
2023-06-26 04:15:00,30164.02,30281.95,29954.29,30281.7,3096,792,0
2023-06-26 04:30:00,30285.79,30338.02,30252.29,30271.83,3011,711,0
2023-06-26 04:45:00,30272.16,30274.54,30149.29,30182.29,2934,792,0
2023-06-26 05:00:00,30184.29,30230.84,30164.0,30200.29,1804,792,0
2023-06-26 05:15:00,30227.5,30230.3,30115.52,30149.79,2196,792,0
2023-06-26 05:30:00,30150.79,30218.29,30127.92,30172.53,2289,462,0
2023-06-26 05:45:00,30169.85,30247.32,30154.86,30226.66,1872,792,0
2023-06-26 06:00:00,30223.87,30246.37,30182.79,30207.88,1849,792,0
2023-06-26 06:15:00,30207.88,30266.25,30189.39,30244.62,2023,792,0
2023-06-26 06:30:00,30245.51,30293.29,30207.4,30293.29,1415,778,0
2023-06-26 06:45:00,30293.12,30336.87,30262.33,30300.83,1798,646,0
2023-06-26 07:00:00,30299.87,30327.12,30250.55,30255.66,1633,737,0
2023-06-26 07:15:00,30251.79,30270.85,30210.85,30236.13,2132,792,0
2023-06-26 07:30:00,30236.29,30305.65,30213.51,30260.35,2035,792,0
2023-06-26 07:45:00,30260.35,30280.45,30233.87,30247.58,1892,792,0
2023-06-26 08:00:00,30247.58,30252.79,30202.0,30216.09,1390,792,0
2023-06-26 08:15:00,30216.13,30229.97,30162.23,30229.66,1765,792,0
2023-06-26 08:30:00,30229.66,30282.54,30196.23,30266.6,1929,792,0
2023-06-26 08:45:00,30268.04,30275.29,30203.35,30219.93,1254,727,0
2023-06-26 09:00:00,30220.02,30236.29,30193.08,30224.62,1608,753,0
2023-06-26 09:15:00,30226.68,30301.79,30224.87,30298.04,1730,792,0
2023-06-26 09:30:00,30298.54,30344.84,30271.29,30341.97,2779,792,0
